2796,-7.24,7.01,8.09,3.06,20.44,9.06,355.25,-0.06,-0.88
2839,-6.85,6.15,8.14,4.56,28.81,-20.50,355.81,-1.12,-1.06
2880,-4.52,8.44,8.95,15.38,56.44,-23.25,356.56,-2.75,-1.44
2922,1.08,9.20,5.60,22.00,102.94,-80.87,359.38,-7.00,-2.31
2965,8.41,12.56,3.60,23.81,131.31,-67.50,2.38,-12.06,-2.69
3007,13.37,10.52,-6.97,20.44,143.50,4.75,3.38,-16.94,-3.88
3053,13.91,9.83,-12.37,35.63,149.81,94.81,0.06,-24.00,-7.00
3096,16.47,7.35,-18.53,-13.81,97.81,87.31,356.25,-27.87,-9.50
3138,17.05,7.76,-22.43,-60.19,73.50,63.63,352.69,-30.56,-9.69
3180,12.27,7.72,-26.55,-57.31,42.19,14.56,350.50,-32.38,-8.50
3223,10.26,7.54,-25.47,-77.37,21.62,-57.06,350.88,-33.94,-3.94
3267,7.38,7.07,-24.10,-34.63,-9.31,-69.00,352.81,-34.13,-0.06
3309,7.05,7.92,-22.80,10.38,-38.19,-47.31,355.00,-33.00,1.50
3352,11.61,7.86,-22.45,30.62,-48.81,-16.25,356.50,-30.62,1.00
3404,13.43,9.79,-18.47,48.88,-93.56,-13.50,357.63,-26.87,-1.19
3451,15.78,14.24,-14.50,22.94,-113.37,-51.19,359.38,-22.87,-1.63
3496,14.52,13.46,-7.78,6.19,-171.31,16.19,0.94,-16.06,-1.69
3538,8.85,10.93,0.69,-41.00,-178.88,94.12,358.13,-8.69,-1.44
3580,6.00,8.46,9.50,-15.06,-164.63,60.44,355.06,-2.31,-0.50
3622,0.70,7.82,6.64,14.19,-118.50,6.44,354.19,3.38,-0.75
3666,-1.77,8.05,10.16,37.19,-68.06,16.12,353.44,7.31,-2.06
3709,-3.72,8.86,4.74,39.88,-14.06,-20.75,353.63,8.69,-3.75
3751,-2.22,6.63,1.33,10.25,-0.50,-25.69,354.69,8.88,-4.69
3798,-0.30,6.87,-2.24,1.69,34.44,-29.00,355.94,7.75,-5.06
3841,1.21,9.08,-5.65,-7.75,40.00,-24.75,356.94,6.13,-5.06
3881,1.87,10.06,-9.36,-27.50,67.06,-9.94,357.44,3.94,-4.31
3923,3.36,10.18,-12.04,-39.88,70.44,2.63,357.50,1.19,-2.94
3968,3.53,11.04,-14.25,-53.69,72.00,15.19,356.88,-2.25,-0.63
4011,3.86,10.31,-13.36,-36.69,66.56,2.50,356.44,-4.94,1.06
4052,3.79,10.56,-12.33,-16.44,52.13,0.75,356.50,-7.19,1.94
4096,4.02,10.69,-12.09,-15.06,36.38,13.44,356.06,-8.81,2.44
4141,3.82,10.11,-11.17,-19.06,19.25,-2.31,355.88,-10.19,3.31
4183,3.67,9.10,-10.19,-24.06,7.31,11.88,355.63,-10.56,4.19
4225,3.67,10.10,-9.92,-14.06,4.31,21.69,354.81,-10.81,4.69
4268,3.40,10.47,-9.28,-5.06,-1.00,13.19,354.00,-10.94,4.94
4312,3.57,10.37,-8.56,0.81,-2.63,0.06,353.88,-10.88,4.94
4355,3.58,10.17,-8.44,3.00,-3.50,-1.12,353.94,-10.75,4.88
4397,-0.16,-0.09,0.07,6.50,-5.56,-1.94,345.00,10.06,-82.87
4438,-0.24,-0.25,0.37,3.13,-4.00,-2.44,345.25,9.94,-83.06
4480,-0.11,-0.36,0.47,1.81,-5.50,1.81,345.44,10.00,-83.19
4528,-0.14,-0.22,0.52,5.38,-5.88,-4.13,345.75,9.94,-83.25
4571,0.02,-0.37,0.33,0.56,-2.75,-1.37,346.06,9.88,-83.19
4614,-0.02,-0.25,0.67,-1.50,-0.50,-1.44,346.06,9.81,-83.00
4657,0.02,-0.23,0.53,-1.50,-2.25,-1.12,346.19,9.81,-82.75
4698,0.00,-0.16,0.50,-4.19,1.25,0.37,346.25,9.81,-82.37
4740,0.05,-0.31,0.54,-4.06,1.06,-0.63,346.19,9.75,-82.06
4781,-0.04,-0.31,0.46,-0.88,0.75,-1.25,346.25,9.75,-81.69
4826,0.12,-0.37,0.41,-2.56,2.63,-2.38,346.19,9.69,-81.44
4868,-0.01,-0.50,0.19,-2.00,1.50,-2.25,346.25,9.56,-81.25
4913,0.05,-0.47,0.24,0.31,0.75,1.50,346.19,9.63,-81.12
4958,0.14,-0.27,-0.03,1.06,1.19,-2.31,346.13,9.63,-81.12
4999,0.09,-0.28,0.08,-0.12,1.44,1.37,346.13,9.56,-81.12
5041,0.12,-0.34,0.02,0.44,2.00,3.19,345.94,9.69,-81.06
