2847,0.13,-1.19,0.10,-1.94,1.12,2.31,0.50,-2.13,-97.19
2884,0.13,-1.17,0.18,-0.44,0.44,0.81,0.44,-2.13,-97.19
2920,0.06,-1.14,0.12,-0.81,-0.06,-1.19,0.44,-2.13,-97.12
2958,0.10,-0.96,0.02,0.63,0.75,-1.37,0.50,-2.19,-97.12
2997,0.05,-0.88,-0.05,4.06,1.75,0.94,0.44,-2.19,-97.25
3033,0.02,-0.75,0.15,4.31,-3.06,2.44,0.44,-2.13,-97.44
3068,0.05,-0.88,0.17,0.37,-5.13,0.12,0.63,-2.13,-97.50
3103,0.13,-0.87,0.18,-1.19,-2.50,1.00,0.69,-2.13,-97.44
3141,0.04,-1.09,0.19,0.00,-0.50,-0.25,0.69,-2.06,-97.44
3178,0.11,-1.14,0.14,-0.63,0.31,-0.94,0.69,-2.13,-97.44
3214,0.07,-1.04,0.12,0.00,0.88,-0.75,0.69,-2.13,-97.44
3252,0.01,-1.01,0.08,1.19,0.37,-2.75,0.75,-2.19,-97.44
3288,-0.04,-0.82,-0.03,1.25,5.44,-0.19,0.63,-2.19,-97.44
3328,-0.13,-0.94,0.23,2.38,4.50,2.00,0.50,-2.19,-97.56
3364,-0.59,-0.17,0.30,-14.25,16.37,4.63,359.88,-2.00,-97.19
3402,0.07,-1.00,-0.17,4.31,-0.12,0.06,359.81,-2.06,-97.25
3440,0.10,-0.96,-0.03,2.81,2.75,6.38,359.44,-1.81,-97.31
3475,0.00,-1.17,-0.12,4.19,2.56,5.13,359.13,-1.56,-97.50
3514,0.07,-1.26,0.10,1.50,0.75,-0.69,359.06,-1.56,-97.56
3552,0.11,-1.02,0.23,0.31,-0.31,-1.44,359.13,-1.56,-97.56
3587,0.11,-1.12,0.02,-2.19,-1.69,-2.31,359.19,-1.63,-97.56
3622,0.05,-0.78,0.12,-1.56,-1.12,-1.12,359.31,-1.75,-97.50
3661,0.00,-0.97,0.03,-2.50,-0.37,-2.00,359.38,-1.75,-97.37
3697,0.07,-1.06,-0.07,-1.12,-1.37,-1.56,359.50,-1.81,-97.37
3733,0.08,-1.03,0.07,-1.44,-1.19,-0.06,359.56,-1.81,-97.31
3768,0.01,-1.04,0.19,-3.44,-1.69,-0.25,359.63,-1.88,-97.19
3806,0.48,-1.66,-0.25,-3.19,-0.69,-0.81,359.69,-1.88,-97.06
3844,0.14,-1.09,0.10,-1.00,-0.75,-1.12,359.63,-1.81,-97.06
3880,0.08,-0.84,0.01,2.69,-0.31,1.75,359.69,-1.81,-97.19
3917,0.01,-1.07,0.03,-0.31,-0.81,-1.50,359.69,-1.88,-97.19
3955,0.05,-0.88,0.06,-3.25,-0.75,-1.25,359.81,-1.94,-97.12
3995,0.07,-0.97,0.23,0.00,-0.31,0.37,359.81,-1.94,-97.06
4030,0.06,-0.98,0.06,0.00,-0.25,-0.25,359.81,-1.94,-97.06
4068,0.06,-0.99,0.06,-2.63,-0.06,0.69,359.81,-1.94,-97.00
4105,0.03,-1.06,0.07,-1.75,-0.44,0.00,359.75,-1.88,-96.87
4141,0.07,-0.98,0.17,-0.25,0.19,-0.75,359.81,-1.94,-96.87
4176,0.03,-1.04,0.14,-2.69,0.88,0.56,359.75,-1.94,-96.81
4211,0.05,-0.96,0.00,-1.56,0.50,-0.75,359.75,-1.94,-96.75
4249,0.07,-0.95,0.04,0.31,0.56,0.00,359.75,-1.94,-96.75
4290,0.04,-1.00,0.04,-0.31,0.06,0.44,359.75,-1.94,-96.75
4326,0.04,-1.08,0.07,-1.12,0.44,0.00,359.75,-1.94,-96.69
4362,0.05,-1.02,0.04,0.12,-0.12,-0.37,359.75,-1.94,-96.69
4400,0.02,-0.95,0.13,0.50,0.31,0.44,359.75,-1.94,-96.75
4436,0.09,-0.93,0.11,-1.12,0.12,-0.94,359.75,-1.94,-96.69
4472,0.04,-0.93,-0.10,-0.94,0.50,0.31,359.75,-1.94,-96.69
4510,-0.01,-1.10,0.10,0.00,0.12,1.06,359.69,-1.88,-96.69
4547,0.15,-1.08,0.11,1.06,-0.94,-1.31,359.75,-1.94,-96.69
4583,0.02,-1.07,-0.13,1.56,-0.25,0.44,359.75,-1.94,-96.75
4625,0.05,-0.57,0.12,1.63,-0.19,-3.56,359.94,-2.06,-96.81
4662,0.09,-0.69,-0.20,-2.31,0.25,0.81,359.94,-2.06,-96.81
4700,0.80,-1.11,0.64,5.13,-2.88,-0.75,359.94,-2.00,-96.87
4736,1.64,-4.04,-0.61,20.81,15.13,5.13,359.56,-1.81,-97.25
4772,0.24,-10.45,1.13,40.38,55.06,4.44,358.13,-1.63,-98.50
4811,0.08,-10.36,1.49,40.06,54.94,4.63,355.44,-1.12,-100.12
4848,0.01,-10.27,1.78,39.69,54.69,4.94,352.75,-0.50,-101.69
4884,-0.10,-10.21,1.94,39.63,55.19,5.00,349.88,0.06,-103.19
4923,-0.21,-10.07,2.17,39.19,55.19,5.25,347.69,0.63,-104.31
4964,-0.32,-9.95,2.40,38.94,55.56,5.69,343.81,1.56,-106.19
5003,-0.41,-9.77,2.60,38.13,56.06,7.06,341.44,2.25,-107.25
5038,-0.52,-9.67,2.74,37.81,56.31,8.06,338.00,3.19,-108.62
5074,-0.71,-9.56,2.91,37.38,56.63,9.00,334.44,4.25,-109.94
5113,-0.91,-9.45,3.00,37.31,56.94,9.75,331.69,5.06,-110.87
5150,-1.08,-9.28,3.10,38.06,58.25,9.81,327.81,6.25,-112.12
5186,-1.24,-9.16,3.17,38.38,58.44,9.81,323.81,7.50,-113.37
5225,-1.49,-8.97,3.35,39.25,59.81,8.06,320.69,8.38,-114.31
5266,-1.73,-8.84,3.45,40.00,60.50,5.44,315.31,9.94,-115.87
5305,-2.01,-8.57,3.66,41.06,62.56,0.69,312.06,10.75,-116.75
5340,-2.14,-8.40,3.68,41.88,63.19,-5.63,307.75,11.75,-117.94
5378,-2.23,-8.27,3.55,43.81,62.88,-10.31,303.56,12.63,-119.06
5415,-2.22,-8.10,3.81,45.94,62.31,-17.00,300.44,13.13,-120.00
5453,-2.18,-8.08,3.66,49.56,62.19,-23.50,296.44,13.63,-121.25
5489,-2.20,-8.02,3.72,53.75,63.00,-29.06,292.38,14.00,-122.69
5527,-2.10,-7.92,3.81,60.81,63.88,-37.44,289.31,14.19,-123.87
5569,-2.00,-7.84,4.00,68.06,64.37,-48.25,284.06,14.13,-126.44
5608,25.79,30.56,-3.54,-766.88,618.38,674.19,262.13,31.12,-113.56
5644,25.07,-6.26,8.85,-441.06,161.13,395.25,256.19,52.38,-70.81
5680,12.68,1.84,3.00,123.75,-41.75,108.94,248.25,57.69,-68.62
5719,10.90,4.28,4.16,-81.50,-5.50,-113.44,250.13,56.94,-68.44
5756,-0.15,4.72,3.71,52.06,49.88,-6.56,256.69,51.81,-74.31
5792,31.31,21.81,9.04,107.87,-146.25,-67.44,254.19,51.69,-76.06
5830,3.27,-2.26,-3.01,199.63,-314.63,-117.94,259.75,48.44,-96.81
5890,1.01,4.69,1.97,56.13,-191.94,-81.31,266.63,42.94,-109.12
5932,0.53,-6.93,-2.07,-18.62,-69.37,-130.06,276.50,36.25,-110.75
5972,1.77,4.77,1.60,-5.00,-82.75,-75.06,284.56,31.25,-109.75
6013,1.88,1.00,1.73,38.88,-111.00,-36.50,288.69,29.06,-112.06
6052,2.03,0.30,0.09,58.25,-108.56,-84.62,295.38,25.00,-115.37
6091,0.16,1.90,0.64,43.94,-112.25,-24.31,301.94,21.31,-118.81
6132,1.43,-0.52,-1.20,42.31,-99.25,19.69,308.25,18.94,-122.12
6174,-0.01,-4.98,2.93,44.19,-44.31,-91.75,311.56,16.44,-125.81
6218,-0.68,-1.59,0.71,-115.62,-87.50,-151.19,323.38,10.63,-122.62
6257,-0.01,-1.48,1.04,-36.31,-44.69,-164.50,330.13,3.81,-119.81
6296,0.38,-0.02,0.91,-52.06,-32.94,-91.37,337.00,-1.00,-118.44
6336,-0.50,-3.65,-1.06,-21.81,-51.69,-28.87,340.38,-2.56,-117.06
6376,0.38,-2.87,0.73,-45.13,-12.50,-45.56,344.00,-4.50,-115.81
6417,0.34,-2.84,-0.01,-49.06,-30.19,-39.69,346.94,-6.38,-114.00
6456,-0.45,-3.09,0.49,-33.19,-30.69,-2.94,348.44,-7.00,-112.81
6494,-1.24,-3.88,0.22,-35.31,-12.25,-21.56,350.31,-8.06,-111.37
6540,0.03,-2.95,0.22,-71.56,-17.12,-48.13,352.25,-10.19,-109.37
6579,-1.45,0.29,1.21,-31.94,-4.00,-66.37,354.94,-12.44,-107.62
6619,-0.37,-1.83,0.50,-30.81,7.19,-39.44,356.06,-14.00,-106.50
6658,0.14,-0.42,0.49,-24.69,-13.63,-31.50,357.06,-15.06,-105.75
6696,-0.77,-2.72,0.33,-12.88,-2.13,-15.81,358.25,-16.06,-104.75
6737,1.18,-2.10,0.22,-24.12,-14.38,-5.56,358.38,-16.25,-104.06
6778,0.15,-0.95,0.19,-19.44,-14.25,-34.13,359.56,-17.31,-103.12
6818,-0.62,-1.80,0.23,-17.75,-19.75,-30.31,1.44,-18.69,-102.25
6862,0.96,-0.80,0.30,-46.81,-26.31,-18.62,2.44,-19.37,-100.87
6900,-0.30,-1.73,1.37,-32.69,-24.31,-45.81,4.31,-21.00,-98.94
6940,-0.36,-1.30,0.73,-7.44,-14.69,18.31,5.00,-21.12,-98.25
6980,1.08,-0.61,-0.19,-14.13,-16.75,2.44,5.38,-20.94,-97.81
7020,-1.07,-1.11,0.58,13.00,-4.50,7.44,5.69,-20.75,-97.94
7059,0.79,-0.95,-0.42,23.75,2.38,21.50,5.25,-20.06,-98.69
